COMMENT: Large PR file, 100,000 trades
10 BUY T0 S1 $96 #24
10 SELL T10 S24 $43 #13
10 BUY T17 S12 $17 #12
10 BUY T18 S23 $84 #50
10 BUY T11 S11 $59 #29
10 BUY T1 S2 $57 #29
10 BUY T1 S23 $52 #33
10 SELL T15 S11 $21 #25
10 BUY T15 S23 $8 #1
10 SELL T6 S16 $20 #11
10 BUY T13 S2 $37 #28
10 SELL T13 S17 $48 #15
10 BUY T10 S5 $69 #19
10 BUY T15 S2 $35 #26
10 SELL T1 S0 $98 #23
10 BUY T10 S19 $11 #25
10 SELL T9 S8 $84 #19
10 SELL T5 S11 $82 #28
10 SELL T16 S8 $91 #7
10 SELL T5 S5 $27 #34
10 BUY T16 S13 $24 #18
10 BUY T11 S22 $17 #4
10 SELL T17 S21 $28 #19
10 BUY T14 S8 $49 #33
10 BUY T11 S1 $9 #25
10 SELL T7 S12 $49 #21
10 BUY T9 S10 $18 #27
10 SELL T8 S14 $8 #21
10 BUY T1 S18 $60 #3
10 SELL T8 S2 $82 #37
10 SELL T14 S12 $35 #18
11 SELL T19 S10 $38 #11
11 SELL T10 S18 $91 #31
11 BUY T18 S1 $91 #21
11 SELL T17 S3 $24 #38
11 BUY T12 S2 $20 #40
11 BUY T12 S13 $33 #29
11 SELL T18 S13 $64 #5
11 BUY T4 S12 $53 #25
11 BUY T18 S13 $19 #45
11 BUY T17 S6 $61 #36
11 BUY T16 S3 $51 #50
11 BUY T7 S16 $9 #31
11 BUY T10 S7 $95 #20
11 BUY T3 S9 $8 #12
11 BUY T9 S18 $2 #50
11 SELL T17 S23 $10 #27
11 BUY T2 S16 $65 #11
11 SELL T11 S4 $57 #49
11 BUY T18 S2 $76 #14
11 BUY T3 S8 $43 #3
11 BUY T2 S12 $74 #37
11 SELL T11 S23 $4 #25
11 SELL T4 S1 $84 #41
11 BUY T2 S15 $19 #32
11 SELL T11 S6 $22 #12
11 SELL T8 S2 $43 #32
11 SELL T2 S14 $81 #19
11 SELL T11 S2 $79 #45
11 SELL T3 S9 $54 #29
11 BUY T1 S21 $24 #43
11 BUY T12 S11 $8 #3
11 SELL T15 S17 $49 #28
11 BUY T1 S6 $5 #33
11 BUY T8 S7 $92 #24
11 BUY T0 S11 $19 #34
11 BUY T13 S1 $42 #49
11 BUY T10 S6 $9 #19
11 BUY T14 S1 $21 #21
11 SELL T3 S4 $59 #17
11 SELL T19 S13 $88 #21
11 SELL T5 S20 $30 #29
11 BUY T16 S11 $47 #48
11 BUY T16 S1 $88 #45
11 BUY T8 S6 $62 #27
11 SELL T19 S16 $50 #19
11 BUY T17 S23 $48 #25
11 SELL T19 S5 $25 #31
11 BUY T17 S7 $86 #15
11 SELL T1 S10 $7 #29
11 SELL T7 S10 $50 #6
11 BUY T17 S24 $89 #23
11 SELL T2 S16 $80 #30
11 SELL T10 S22 $29 #23
11 BUY T9 S13 $19 #39
11 BUY T10 S22 $53 #4
11 SELL T7 S20 $55 #36
11 SELL T8 S2 $62 #24
11 SELL T10 S4 $75 #35
11 SELL T3 S3 $97 #45
11 SELL T0 S8 $29 #47
12 BUY T0 S6 $17 #29
12 BUY T11 S16 $34 #35
12 BUY T6 S10 $33 #44
12 BUY T3 S13 $90 #9
12 SELL T17 S4 $12 #39
12 SELL T9 S7 $80 #8
12 BUY T12 S11 $79 #43
12 SELL T1 S21 $64 #22
12 SELL T4 S14 $15 #35
12 BUY T16 S5 $76 #31
12 SELL T18 S7 $84 #45
12 SELL T5 S14 $46 #5
12 BUY T5 S8 $30 #29
12 SELL T7 S7 $41 #23
12 SELL T13 S22 $100 #35
12 BUY T15 S24 $25 #47
12 SELL T11 S23 $61 #17
12 BUY T3 S17 $1 #27
12 BUY T4 S16 $30 #50
12 BUY T11 S17 $35 #15
12 SELL T2 S23 $14 #35
12 SELL T7 S5 $2 #12
12 BUY T19 S1 $99 #30
12 BUY T0 S21 $73 #31
12 BUY T17 S7 $34 #41
12 SELL T8 S22 $95 #17
12 SELL T2 S23 $86 #29
12 SELL T10 S17 $9 #47
12 BUY T4 S14 $12 #2
12 BUY T7 S19 $9 #9
12 SELL T4 S9 $38 #6
12 SELL T11 S8 $25 #44
12 BUY T3 S1 $68 #48
12 SELL T11 S7 $80 #20
12 SELL T18 S14 $96 #46
12 BUY T9 S15 $19 #16
12 BUY T12 S13 $48 #1
12 SELL T11 S14 $46 #24
12 BUY T7 S23 $32 #3
12 BUY T9 S7 $24 #25
12 BUY T8 S5 $91 #12
12 BUY T11 S5 $92 #12
12 SELL T3 S9 $80 #11
12 BUY T13 S9 $87 #1
12 SELL T10 S3 $85 #29
12 SELL T4 S8 $69 #23
12 BUY T13 S21 $4 #41
12 SELL T6 S17 $69 #32
12 SELL T7 S19 $88 #11
12 BUY T14 S10 $62 #20
12 SELL T14 S10 $30 #45
12 BUY T2 S20 $65 #29
12 SELL T6 S10 $88 #39
12 BUY T1 S2 $99 #22
12 BUY T13 S4 $28 #40
12 BUY T5 S8 $17 #27
12 SELL T15 S14 $56 #10
12 SELL T12 S20 $85 #33
12 BUY T3 S19 $38 #7
12 SELL T0 S17 $70 #2
12 SELL T16 S6 $24 #17
12 BUY T18 S7 $56 #30
12 BUY T17 S19 $61 #47
12 BUY T19 S22 $7 #38
12 BUY T12 S2 $66 #23
12 BUY T16 S23 $53 #10
12 SELL T6 S14 $48 #48
12 SELL T6 S4 $68 #25
12 SELL T10 S2 $86 #26
12 SELL T14 S20 $43 #33
12 BUY T7 S4 $62 #6
12 BUY T11 S14 $66 #23
12 SELL T9 S21 $22 #1
12 SELL T16 S23 $31 #22
12 SELL T18 S12 $41 #18
12 SELL T4 S8 $63 #5
12 SELL T13 S10 $90 #25
12 BUY T0 S16 $85 #39
12 SELL T9 S23 $49 #9
12 SELL T2 S3 $51 #21
12 BUY T11 S23 $42 #31
13 SELL T10 S12 $15 #10
13 SELL T6 S6 $52 #20
13 BUY T4 S24 $32 #16
13 SELL T13 S19 $47 #24
13 SELL T0 S18 $17 #33
13 SELL T2 S4 $13 #25
13 SELL T6 S0 $42 #38
13 SELL T1 S2 $22 #32
13 BUY T7 S22 $44 #40
13 BUY T9 S23 $61 #43
13 BUY T6 S7 $11 #33
13 SELL T5 S2 $93 #5
13 BUY T14 S19 $87 #15
13 SELL T10 S22 $25 #48
13 BUY T4 S17 $86 #36
13 SELL T1 S11 $20 #33
13 SELL T2 S5 $61 #22
13 BUY T3 S13 $74 #23
13 BUY T8 S4 $74 #11
13 BUY T8 S17 $50 #45
13 BUY T15 S5 $75 #9
13 SELL T11 S14 $17 #25
13 SELL T17 S22 $70 #7
13 SELL T11 S0 $71 #32
13 BUY T4 S24 $18 #9
13 BUY T10 S24 $56 #23
13 SELL T3 S16 $45 #39
13 BUY T7 S4 $9 #47
13 BUY T5 S3 $38 #32
13 SELL T10 S10 $83 #31
13 SELL T12 S14 $90 #28
13 SELL T14 S9 $91 #29
13 SELL T8 S1 $2 #38
13 BUY T7 S8 $19 #13
13 SELL T13 S16 $96 #44
13 SELL T18 S1 $2 #42
13 SELL T10 S16 $53 #45
13 BUY T4 S0 $64 #39
13 BUY T6 S3 $80 #27
13 SELL T13 S14 $60 #7
13 BUY T17 S15 $15 #26
13 SELL T1 S21 $93 #5
13 BUY T0 S9 $29 #25
13 SELL T13 S13 $95 #48
13 SELL T9 S1 $34 #32
13 BUY T8 S16 $69 #19
13 SELL T18 S23 $58 #8
13 BUY T15 S13 $71 #39
13 SELL T8 S5 $1 #29
13 BUY T17 S21 $24 #49
13 SELL T0 S24 $98 #24
13 SELL T9 S18 $100 #33
13 BUY T7 S7 $35 #45
13 SELL T17 S9 $77 #32
13 BUY T17 S13 $13 #47
13 BUY T1 S4 $86 #26
13 SELL T4 S9 $50 #31
13 SELL T16 S15 $9 #43
13 SELL T2 S9 $67 #33
13 SELL T2 S21 $100 #33
13 BUY T5 S7 $87 #34
13 SELL T18 S24 $24 #41
13 SELL T14 S3 $41 #18
13 BUY T17 S17 $44 #21
13 BUY T11 S7 $35 #30
13 BUY T19 S13 $97 #23
13 BUY T4 S13 $20 #37
13 SELL T9 S5 $9 #3
13 BUY T3 S7 $97 #13
13 SELL T5 S17 $9 #20
13 BUY T12 S1 $80 #1
14 SELL T15 S19 $25 #18
14 SELL T3 S17 $38 #21
14 BUY T1 S15 $53 #17
14 BUY T2 S8 $48 #21
14 BUY T0 S6 $58 #27
14 BUY T16 S13 $97 #24
14 BUY T16 S0 $2 #34
14 BUY T15 S15 $66 #21
14 BUY T18 S15 $16 #12
14 BUY T13 S6 $80 #4
14 SELL T13 S2 $34 #37
14 BUY T13 S3 $8 #1
14 BUY T4 S17 $8 #45
14 SELL T16 S13 $16 #32
14 SELL T13 S18 $30 #27
14 BUY T8 S20 $30 #40
14 BUY T16 S1 $31 #21
14 BUY T8 S24 $9 #43
14 SELL T7 S10 $69 #46
14 BUY T12 S1 $46 #46
14 BUY T17 S1 $62 #25
14 SELL T10 S12 $83 #24
14 SELL T6 S12 $69 #49
14 BUY T9 S14 $89 #3
14 SELL T18 S0 $20 #24
14 BUY T1 S6 $70 #33
14 SELL T7 S22 $57 #19
14 BUY T17 S20 $67 #33
14 SELL T9 S2 $83 #42
14 BUY T9 S24 $98 #4
14 SELL T5 S9 $80 #7
14 SELL T13 S11 $87 #6
14 BUY T14 S11 $56 #49
14 SELL T7 S24 $44 #13
14 SELL T14 S5 $68 #46
14 SELL T14 S11 $90 #5
14 SELL T18 S14 $40 #48
14 SELL T9 S0 $38 #22
14 SELL T8 S11 $56 #5
14 SELL T0 S5 $83 #14
14 SELL T4 S14 $40 #16
14 SELL T12 S18 $79 #4
14 BUY T11 S15 $95 #24
14 BUY T12 S9 $16 #44
14 SELL T9 S1 $43 #26
14 BUY T15 S17 $71 #42
14 SELL T14 S17 $4 #24
14 SELL T7 S8 $32 #48
14 SELL T7 S18 $84 #7
14 SELL T19 S0 $61 #8
14 BUY T9 S14 $60 #9
14 SELL T1 S2 $68 #34
14 BUY T17 S0 $68 #9
14 BUY T14 S19 $40 #24
14 BUY T13 S3 $44 #41
14 SELL T3 S4 $2 #40
14 SELL T2 S0 $8 #11
14 BUY T15 S21 $19 #8
14 SELL T5 S16 $97 #24
14 BUY T13 S6 $59 #7
14 SELL T15 S8 $10 #41
14 SELL T16 S18 $12 #2
14 BUY T19 S8 $41 #42
14 BUY T11 S6 $92 #18
14 BUY T19 S15 $39 #46
14 BUY T3 S17 $82 #44
14 BUY T7 S9 $8 #44
14 BUY T13 S12 $84 #11
14 BUY T16 S17 $12 #11
14 SELL T12 S18 $45 #5
14 SELL T16 S14 $81 #44
14 BUY T2 S24 $17 #44
14 BUY T5 S17 $24 #31
14 SELL T7 S16 $95 #20
14 SELL T2 S0 $15 #41
14 BUY T3 S12 $99 #34
14 BUY T14 S24 $7 #43
14 SELL T8 S24 $12 #6
14 SELL T5 S8 $55 #48
14 SELL T3 S9 $11 #17
14 BUY T2 S7 $69 #40
14 BUY T8 S14 $15 #12
14 SELL T0 S10 $66 #49
14 BUY T5 S24 $57 #41
14 SELL T18 S9 $27 #42
14 BUY T17 S14 $45 #29
14 BUY T3 S15 $46 #35
14 SELL T2 S0 $23 #7
14 SELL T4 S22 $27 #16
14 BUY T16 S11 $99 #47
14 SELL T10 S5 $75 #33
14 BUY T14 S16 $88 #32
14 BUY T8 S0 $41 #49
14 SELL T8 S23 $66 #34
14 SELL T13 S15 $43 #27
14 BUY T16 S18 $43 #22
14 SELL T11 S7 $62 #24
14 BUY T17 S5 $41 #37
14 BUY T2 S23 $97 #14
14 SELL T15 S5 $65 #11
14 SELL T6 S13 $69 #27
14 BUY T10 S22 $82 #25
14 SELL T13 S11 $83 #22
14 BUY T9 S20 $77 #50
14 SELL T18 S5 $42 #32
14 SELL T3 S10 $59 #18
14 BUY T5 S4 $94 #16
14 BUY T1 S4 $8 #22
14 SELL T9 S16 $57 #50
14 BUY T6 S3 $65 #21
15 BUY T2 S21 $70 #29
15 BUY T8 S5 $25 #39
15 SELL T10 S6 $64 #34
15 BUY T14 S6 $16 #3
15 BUY T7 S5 $92 #31
15 BUY T3 S9 $37 #23
15 SELL T15 S5 $61 #10
15 SELL T14 S3 $4 #4
15 BUY T11 S7 $1 #39
15 BUY T19 S0 $95 #50
15 SELL T13 S11 $66 #25
15 SELL T15 S19 $62 #44
15 BUY T16 S5 $66 #24
15 BUY T13 S8 $92 #5
15 BUY T8 S15 $22 #46
15 BUY T6 S22 $46 #23
15 BUY T7 S3 $43 #39
15 SELL T11 S8 $86 #22
15 BUY T2 S19 $92 #36
15 BUY T16 S21 $17 #17
15 BUY T17 S10 $41 #36
15 SELL T16 S22 $30 #9
15 SELL T17 S8 $66 #11
15 SELL T4 S3 $63 #41
15 BUY T2 S11 $39 #34
15 BUY T11 S22 $30 #31
15 BUY T13 S11 $34 #18
15 BUY T11 S19 $59 #6
15 BUY T10 S3 $34 #34
15 SELL T8 S3 $60 #24
15 BUY T14 S23 $71 #6
15 SELL T6 S1 $100 #20
15 SELL T9 S9 $10 #21
15 SELL T10 S5 $17 #34
15 SELL T9 S0 $67 #13
15 BUY T16 S12 $31 #34
15 BUY T11 S3 $81 #44
15 BUY T13 S3 $52 #28
15 SELL T16 S7 $26 #10
15 BUY T6 S9 $43 #50
15 BUY T4 S24 $70 #16
15 BUY T14 S0 $6 #7
15 SELL T19 S9 $5 #12
15 BUY T8 S15 $10 #38
15 SELL T11 S6 $80 #35
15 SELL T15 S8 $57 #10
15 BUY T11 S3 $45 #47
15 SELL T5 S11 $48 #39
15 SELL T10 S17 $39 #19
15 SELL T5 S15 $7 #19
15 BUY T18 S7 $14 #9
15 BUY T13 S5 $83 #21
15 BUY T4 S8 $44 #34
15 SELL T5 S20 $42 #22
16 SELL T15 S10 $12 #50
16 SELL T6 S5 $8 #24
16 BUY T8 S16 $40 #13
16 BUY T7 S6 $93 #45
16 SELL T5 S10 $5 #27
16 SELL T13 S6 $81 #47
16 BUY T12 S15 $23 #44
16 BUY T18 S2 $89 #26
16 SELL T17 S24 $65 #47
16 SELL T8 S10 $6 #44
16 SELL T6 S1 $57 #17
16 BUY T17 S21 $22 #32
16 SELL T16 S2 $60 #35
16 SELL T15 S7 $5 #10
16 SELL T8 S4 $17 #4
16 SELL T11 S8 $99 #1
16 BUY T12 S13 $13 #48
16 SELL T6 S2 $53 #3
16 SELL T12 S2 $82 #33
16 SELL T10 S0 $35 #15
16 BUY T12 S5 $87 #44
16 SELL T3 S13 $53 #34
16 BUY T5 S3 $9 #14
16 SELL T3 S14 $32 #50
16 SELL T8 S5 $63 #5
16 BUY T9 S14 $85 #49
16 SELL T17 S12 $62 #42
16 SELL T0 S13 $28 #27
16 SELL T8 S23 $10 #19
16 SELL T9 S9 $1 #9
17 SELL T19 S6 $7 #36
17 SELL T6 S20 $84 #32
17 BUY T7 S21 $98 #30
17 SELL T16 S17 $28 #38
17 BUY T14 S17 $52 #7
17 SELL T5 S1 $12 #42
17 SELL T4 S1 $88 #12
17 SELL T11 S16 $31 #47
17 BUY T3 S12 $4 #11
17 BUY T0 S20 $45 #32
17 BUY T8 S22 $54 #4
17 BUY T17 S1 $68 #47
17 SELL T19 S11 $19 #40
17 BUY T19 S14 $5 #40
17 BUY T15 S3 $97 #25
17 SELL T2 S22 $15 #9
17 BUY T15 S4 $9 #22
17 BUY T2 S0 $77 #9
17 SELL T18 S8 $30 #49
17 SELL T2 S11 $55 #6
17 SELL T2 S9 $15 #23
17 BUY T17 S1 $84 #31
17 SELL T4 S24 $7 #21
17 BUY T9 S22 $18 #15
17 BUY T6 S8 $15 #44
17 BUY T15 S20 $98 #18
17 SELL T12 S16 $38 #39
17 BUY T13 S4 $27 #49
17 SELL T18 S5 $96 #18
17 BUY T7 S0 $73 #33
17 BUY T19 S4 $70 #25
17 SELL T19 S20 $35 #20
17 BUY T0 S9 $4 #4
17 BUY T9 S24 $4 #32
17 SELL T15 S6 $47 #27
17 BUY T4 S17 $63 #19
17 SELL T19 S16 $8 #16
17 SELL T19 S2 $31 #23
17 BUY T19 S12 $28 #30
17 SELL T17 S0 $74 #38
17 BUY T10 S20 $85 #41
17 SELL T11 S18 $89 #31
17 SELL T16 S4 $26 #45
17 SELL T6 S4 $34 #46
17 BUY T16 S1 $33 #33
17 SELL T11 S21 $52 #7
17 SELL T12 S7 $51 #6
17 BUY T0 S4 $55 #26
17 BUY T8 S2 $15 #27
17 SELL T12 S7 $53 #16
17 BUY T17 S15 $83 #47
17 BUY T10 S23 $39 #37
17 SELL T1 S10 $49 #6
17 BUY T18 S15 $24 #39
17 BUY T19 S22 $3 #34
17 BUY T14 S16 $19 #19
17 SELL T18 S13 $8 #25
17 SELL T18 S13 $31 #36
17 SELL T0 S17 $4 #15
17 SELL T16 S22 $37 #23
17 BUY T8 S15 $98 #44
17 BUY T17 S16 $54 #41
17 SELL T15 S11 $3 #49
17 BUY T12 S11 $16 #41
17 SELL T0 S18 $66 #32
17 SELL T5 S17 $48 #30
17 SELL T19 S23 $2 #12
17 BUY T14 S2 $98 #20
17 SELL T13 S13 $21 #12
17 BUY T13 S17 $20 #29
17 SELL T8 S3 $27 #25
17 BUY T8 S15 $90 #48
17 SELL T5 S0 $52 #16
18 SELL T5 S5 $46 #21
18 BUY T14 S15 $24 #23
18 BUY T0 S21 $25 #10
18 SELL T4 S19 $61 #27
18 SELL T0 S12 $75 #1
18 BUY T15 S7 $73 #40
18 BUY T17 S18 $8 #6
18 SELL T12 S24 $29 #45
18 SELL T15 S13 $37 #3
18 BUY T1 S22 $17 #27
18 SELL T9 S20 $62 #43
18 BUY T9 S11 $100 #12
18 BUY T6 S20 $66 #32
18 BUY T9 S14 $38 #28
18 BUY T1 S12 $21 #15
18 SELL T3 S16 $18 #24
18 BUY T11 S23 $11 #17
18 BUY T4 S18 $10 #2
18 BUY T6 S2 $69 #21
18 SELL T19 S2 $36 #38
18 SELL T16 S5 $67 #43
18 BUY T11 S9 $5 #47
18 SELL T15 S24 $5 #29
18 BUY T8 S19 $6 #14
18 BUY T18 S23 $60 #16
18 BUY T12 S0 $26 #42
18 SELL T3 S21 $3 #31
18 BUY T5 S5 $59 #14
18 BUY T11 S6 $10 #2
18 BUY T11 S15 $60 #25
18 BUY T14 S6 $69 #26
18 BUY T13 S3 $16 #22
18 BUY T16 S4 $57 #8
18 BUY T8 S19 $80 #42
18 SELL T14 S22 $78 #23
18 SELL T18 S8 $47 #21
18 BUY T18 S24 $92 #50
18 BUY T7 S19 $65 #18
18 SELL T19 S12 $27 #29
18 SELL T0 S21 $97 #44
18 SELL T18 S12 $90 #3
18 SELL T1 S11 $98 #28
18 BUY T3 S2 $13 #30
18 BUY T9 S21 $58 #42
18 SELL T13 S19 $18 #13
18 SELL T5 S11 $100 #41
18 BUY T5 S13 $63 #35
18 SELL T13 S2 $100 #40
18 BUY T4 S21 $4 #17
18 SELL T6 S11 $64 #36
18 BUY T3 S8 $37 #16
18 SELL T13 S0 $52 #9
18 SELL T15 S22 $97 #48
18 BUY T4 S10 $22 #40
18 BUY T4 S20 $37 #39
18 BUY T16 S7 $95 #12
18 SELL T4 S13 $42 #36
18 BUY T3 S2 $49 #10
18 SELL T11 S23 $10 #27
18 SELL T2 S6 $74 #15
18 SELL T4 S0 $44 #32
18 BUY T18 S9 $8 #42
18 BUY T17 S16 $16 #15
18 SELL T1 S10 $66 #29
18 SELL T14 S11 $64 #41
18 SELL T16 S8 $44 #1
18 BUY T16 S12 $88 #22
18 SELL T15 S4 $80 #1
18 BUY T4 S19 $10 #40
18 BUY T12 S16 $55 #34
18 BUY T0 S15 $32 #23
18 BUY T14 S0 $13 #19
18 SELL T5 S0 $59 #39
18 SELL T7 S1 $93 #48
18 BUY T8 S14 $21 #46
18 SELL T7 S19 $68 #48
18 SELL T15 S10 $69 #23
18 SELL T4 S9 $36 #22
18 BUY T13 S2 $85 #2
18 BUY T18 S11 $47 #11
18 BUY T14 S9 $43 #8
18 BUY T2 S3 $40 #22
18 SELL T18 S6 $30 #28
18 SELL T16 S7 $93 #35
18 SELL T10 S9 $68 #24
18 SELL T1 S5 $78 #7
18 BUY T18 S9 $70 #23
18 SELL T10 S7 $22 #46
18 SELL T14 S3 $81 #14
18 BUY T16 S14 $22 #35
18 BUY T18 S16 $99 #16
18 SELL T13 S14 $98 #19
18 SELL T14 S20 $43 #40
18 BUY T10 S14 $26 #33
18 BUY T12 S23 $68 #41
18 SELL T19 S11 $2 #13
18 SELL T8 S19 $41 #44
18 BUY T19 S21 $48 #27
18 SELL T6 S20 $26 #4
18 SELL T16 S7 $6 #5
18 SELL T3 S0 $8 #11
18 SELL T5 S7 $73 #36
18 BUY T16 S2 $66 #12
19 BUY T12 S9 $34 #2
19 SELL T9 S5 $13 #19
19 SELL T19 S9 $21 #15
19 SELL T14 S2 $9 #24
19 SELL T9 S10 $22 #29
19 SELL T0 S14 $13 #47
19 BUY T10 S10 $14 #46
19 BUY T2 S9 $62 #35
19 SELL T7 S8 $6 #50
19 SELL T19 S23 $70 #48
19 SELL T1 S9 $60 #21
19 BUY T5 S16 $13 #6
19 BUY T16 S24 $50 #31
19 SELL T2 S3 $74 #44
19 BUY T9 S11 $26 #5
19 BUY T7 S2 $1 #9
19 SELL T9 S16 $77 #20
19 SELL T16 S6 $36 #20
19 BUY T7 S4 $54 #1
19 BUY T10 S13 $22 #50
19 BUY T4 S21 $47 #12
19 SELL T1 S7 $30 #32
19 SELL T10 S13 $36 #47
19 SELL T13 S10 $53 #10
19 BUY T18 S19 $24 #15
19 SELL T8 S13 $24 #21
19 BUY T3 S10 $17 #38
19 BUY T14 S17 $46 #44
19 BUY T11 S10 $88 #34
19 BUY T17 S2 $82 #43
19 SELL T16 S12 $89 #41
19 SELL T13 S15 $94 #47
19 BUY T13 S16 $34 #20
19 SELL T14 S21 $46 #25
19 SELL T17 S9 $9 #32
19 SELL T12 S21 $35 #8
19 SELL T0 S15 $26 #14
19 BUY T16 S16 $99 #1
19 BUY T15 S9 $18 #36
19 SELL T15 S14 $45 #28
19 BUY T14 S21 $42 #44
19 SELL T0 S5 $53 #1
19 BUY T11 S13 $68 #3
19 BUY T4 S15 $46 #30
19 BUY T10 S21 $9 #16
19 SELL T7 S9 $81 #1
19 SELL T12 S6 $13 #50
19 BUY T18 S13 $59 #25
19 SELL T6 S2 $80 #47
19 SELL T9 S5 $52 #39
19 SELL T9 S8 $87 #16
19 BUY T18 S16 $64 #23
19 SELL T5 S0 $79 #23
19 BUY T9 S9 $8 #34
19 SELL T11 S24 $29 #11
19 SELL T0 S19 $10 #5
19 BUY T5 S7 $68 #4
19 SELL T11 S15 $23 #6
19 SELL T14 S17 $46 #47
19 BUY T0 S8 $70 #15
19 BUY T6 S8 $13 #7
19 BUY T0 S23 $72 #22
19 SELL T19 S9 $53 #14
19 SELL T12 S13 $26 #26
19 SELL T9 S4 $13 #48
19 BUY T13 S6 $63 #22
19 SELL T7 S8 $9 #35
19 SELL T17 S4 $64 #12
19 BUY T16 S2 $72 #44
19 BUY T16 S14 $20 #49
19 SELL T15 S9 $51 #19
19 BUY T8 S23 $11 #25
19 BUY T13 S5 $4 #6
19 BUY T16 S23 $31 #13
19 BUY T14 S19 $82 #17
19 SELL T9 S20 $96 #11
19 SELL T8 S19 $37 #31
19 BUY T4 S23 $94 #26
19 BUY T1 S0 $14 #48
19 SELL T1 S11 $26 #9
19 BUY T3 S4 $95 #5
20 BUY T0 S3 $83 #46
20 BUY T7 S16 $16 #37
20 SELL T18 S8 $57 #30
20 SELL T6 S12 $68 #34
20 SELL T7 S17 $78 #40
20 BUY T14 S13 $56 #7
20 SELL T18 S8 $83 #6
20 SELL T10 S13 $3 #24
20 SELL T11 S19 $17 #5
20 SELL T5 S11 $42 #32
20 SELL T8 S11 $17 #10
20 BUY T18 S19 $16 #2
20 BUY T8 S17 $1 #1
20 SELL T2 S8 $77 #20
20 BUY T3 S10 $29 #46
20 BUY T4 S24 $83 #24
20 BUY T2 S11 $43 #1
20 BUY T10 S11 $59 #27
20 SELL T9 S10 $79 #33
20 BUY T6 S0 $92 #19
20 BUY T0 S16 $51 #7
20 BUY T12 S14 $78 #47
20 SELL T4 S5 $80 #48
20 SELL T18 S16 $95 #23
20 SELL T13 S4 $64 #8
20 BUY T19 S13 $23 #44
20 BUY T5 S7 $5 #44
20 SELL T13 S23 $90 #15
20 SELL T15 S15 $92 #26
20 BUY T10 S17 $7 #23
20 BUY T7 S17 $67 #50
20 SELL T8 S3 $55 #22
20 SELL T4 S5 $11 #36
20 SELL T18 S21 $66 #28
20 BUY T5 S17 $83 #37
20 BUY T2 S3 $55 #15
20 BUY T2 S20 $7 #27
20 SELL T8 S3 $1 #43
20 SELL T4 S2 $76 #33
20 SELL T6 S12 $28 #34
20 BUY T18 S5 $56 #8
20 BUY T2 S14 $80 #23
20 SELL T13 S15 $15 #44
20 BUY T15 S3 $69 #22
20 BUY T15 S0 $97 #33
20 SELL T18 S10 $1 #9
20 BUY T7 S11 $41 #27
20 SELL T19 S3 $35 #27
20 BUY T5 S17 $19 #14
20 BUY T12 S19 $98 #37
20 BUY T18 S15 $48 #13
20 SELL T19 S18 $24 #32
20 BUY T7 S21 $79 #31
20 BUY T12 S4 $9 #3
20 BUY T9 S13 $73 #49
20 BUY T1 S11 $13 #29
20 BUY T8 S22 $48 #26
20 SELL T12 S19 $58 #20
20 SELL T10 S11 $84 #47
20 BUY T2 S6 $1 #49
20 SELL T1 S17 $6 #49
20 BUY T5 S21 $38 #16
20 SELL T4 S18 $64 #21
20 BUY T4 S24 $49 #42
20 SELL T10 S24 $84 #38
20 SELL T12 S1 $71 #20
20 BUY T12 S14 $4 #24
20 SELL T10 S16 $6 #46
20 SELL T6 S16 $50 #42
20 BUY T1 S23 $43 #8
20 BUY T15 S3 $47 #8
20 BUY T1 S14 $51 #16
20 BUY T4 S13 $93 #35
20 BUY T10 S17 $16 #26
20 SELL T9 S12 $60 #18
20 SELL T7 S12 $4 #36
20 BUY T15 S9 $40 #39
20 BUY T3 S23 $78 #31
20 BUY T13 S6 $11 #1
20 SELL T5 S18 $53 #22
21 BUY T7 S1 $63 #6
21 BUY T8 S7 $67 #45
21 SELL T4 S13 $98 #11
21 SELL T12 S9 $61 #4
21 SELL T2 S21 $79 #3
21 BUY T13 S6 $68 #28
21 SELL T11 S22 $12 #45
21 BUY T12 S19 $99 #2
21 SELL T12 S11 $26 #30
21 SELL T19 S1 $30 #35
21 BUY T18 S15 $63 #46
21 SELL T15 S5 $26 #43
21 BUY T15 S15 $41 #44
21 BUY T3 S16 $81 #4
21 SELL T3 S18 $59 #1
21 SELL T11 S15 $97 #28
21 BUY T1 S3 $51 #44
21 BUY T13 S9 $5 #18
21 BUY T6 S3 $38 #42
21 SELL T19 S5 $43 #6
21 BUY T17 S11 $72 #1
21 SELL T2 S7 $4 #11
21 BUY T3 S20 $34 #24
21 SELL T2 S21 $75 #22
21 BUY T11 S16 $45 #25
21 SELL T17 S14 $22 #36
21 BUY T18 S20 $39 #3
21 BUY T6 S22 $100 #4
21 BUY T15 S19 $98 #1
21 BUY T1 S9 $92 #35
21 BUY T2 S9 $79 #36
21 BUY T7 S11 $94 #36
21 BUY T13 S11 $9 #2
21 SELL T14 S8 $8 #44
21 BUY T5 S20 $39 #28
21 SELL T8 S8 $14 #7
21 SELL T17 S19 $60 #20
21 BUY T17 S0 $42 #25
21 BUY T4 S3 $26 #32
21 SELL T1 S12 $86 #13
21 BUY T12 S13 $45 #39
21 SELL T19 S23 $4 #48
21 BUY T10 S5 $37 #43
21 BUY T17 S24 $91 #8
21 BUY T6 S1 $1 #13
21 BUY T17 S10 $1 #39
21 BUY T5 S23 $49 #46
21 BUY T17 S2 $6 #23
